"video_id","label"
"AN_WILTY_EP17_truth3.mp4","0"
"AN_WILTY_EP17_truth4.mp4","0"
"AN_WILTY_EP17_truth5.mp4","0"
"AN_WILTY_EP17_truth6.mp4","0"
"AN_WILTY_EP17_truth7.mp4","0"
"AN_WILTY_EP18_lie10.mp4","1"
"AN_WILTY_EP18_lie11.mp4","1"
"AN_WILTY_EP18_lie12.mp4","1"
"AN_WILTY_EP18_lie14.mp4","1"
"AN_WILTY_EP18_lie15.mp4","1"
"AN_WILTY_EP18_lie16.mp4","1"
"AN_WILTY_EP18_lie17.mp4","1"
"AN_WILTY_EP18_lie18.mp4","1"
"AN_WILTY_EP18_lie20.mp4","1"
"AN_WILTY_EP18_lie21.mp4","1"
"AN_WILTY_EP18_lie22.mp4","1"
"AN_WILTY_EP18_lie6.mp4","1"
"AN_WILTY_EP18_lie7.mp4","1"
"AN_WILTY_EP18_lie8.mp4","1"
"AN_WILTY_EP18_lie9.mp4","1"
"AN_WILTY_EP18_truth1.mp4","0"
"AN_WILTY_EP18_truth13.mp4","0"
"AN_WILTY_EP18_truth19.mp4","0"
"AN_WILTY_EP18_truth2.mp4","0"
"AN_WILTY_EP18_truth23.mp4","0"
"AN_WILTY_EP18_truth3.mp4","0"
"AN_WILTY_EP18_truth4.mp4","0"
"AN_WILTY_EP18_truth5.mp4","0"
"AN_WILTY_EP19_lie1.mp4","1"
"AN_WILTY_EP19_lie10.mp4","1"
"AN_WILTY_EP19_lie11.mp4","1"
"AN_WILTY_EP19_lie12.mp4","1"
"AN_WILTY_EP19_lie13.mp4","1"
"AN_WILTY_EP19_lie14.mp4","1"
"AN_WILTY_EP19_lie15.mp4","1"
"AN_WILTY_EP19_lie16.mp4","1"
"AN_WILTY_EP19_lie17.mp4","1"
"AN_WILTY_EP19_lie18.mp4","1"
"AN_WILTY_EP19_lie19.mp4","1"
"AN_WILTY_EP19_lie2.mp4","1"
"AN_WILTY_EP19_lie7.mp4","1"
"AN_WILTY_EP19_lie8.mp4","1"
"AN_WILTY_EP19_lie9.mp4","1"
"AN_WILTY_EP19_truth20.mp4","0"
"AN_WILTY_EP19_truth21.mp4","0"
"AN_WILTY_EP19_truth3.mp4","0"
"AN_WILTY_EP19_truth4.mp4","0"
"AN_WILTY_EP19_truth5.mp4","0"
"AN_WILTY_EP19_truth6.mp4","0"
"AN_WILTY_EP20_lie10.mp4","1"
"AN_WILTY_EP20_lie12.mp4","1"
"AN_WILTY_EP20_lie13.mp4","1"
"AN_WILTY_EP20_lie14.mp4","1"
"AN_WILTY_EP20_lie15.mp4","1"
"AN_WILTY_EP20_lie16.mp4","1"
"AN_WILTY_EP20_lie5.mp4","1"
"AN_WILTY_EP20_lie6.mp4","1"
"AN_WILTY_EP20_lie7.mp4","1"
"AN_WILTY_EP20_lie8.mp4","1"
"AN_WILTY_EP20_lie9.mp4","1"
"AN_WILTY_EP20_truth1.mp4","0"
"AN_WILTY_EP20_truth11.mp4","0"
"AN_WILTY_EP20_truth2.mp4","0"
"AN_WILTY_EP20_truth3.mp4","0"
"AN_WILTY_EP20_truth4.mp4","0"
"AN_WILTY_EP21_lie1.mp4","1"
"AN_WILTY_EP21_lie10.mp4","1"
"AN_WILTY_EP21_lie11.mp4","1"
"AN_WILTY_EP21_lie12.mp4","1"
"AN_WILTY_EP21_lie13.mp4","1"
"AN_WILTY_EP21_lie14.mp4","1"
"AN_WILTY_EP21_lie15.mp4","1"
"AN_WILTY_EP21_lie16.mp4","1"
"AN_WILTY_EP21_lie17.mp4","1"
"AN_WILTY_EP21_lie18.mp4","1"
"AN_WILTY_EP21_lie22.mp4","1"
"AN_WILTY_EP21_lie23.mp4","1"
"AN_WILTY_EP21_lie24.mp4","1"
"AN_WILTY_EP21_lie5.mp4","1"
"AN_WILTY_EP21_lie6.mp4","1"
"AN_WILTY_EP21_lie7.mp4","1"
"AN_WILTY_EP21_lie8.mp4","1"
"AN_WILTY_EP21_lie9.mp4","1"
"AN_WILTY_EP21_truth19.mp4","0"
"AN_WILTY_EP21_truth2.mp4","0"
"AN_WILTY_EP21_truth20.mp4","0"
"AN_WILTY_EP21_truth21.mp4","0"
"AN_WILTY_EP21_truth3.mp4","0"
"AN_WILTY_EP21_truth4.mp4","0"
"AN_WILTY_EP22_lie10.mp4","1"
"AN_WILTY_EP22_lie11.mp4","1"
"AN_WILTY_EP22_lie12.mp4","1"
"AN_WILTY_EP22_lie16.mp4","1"
"AN_WILTY_EP22_lie17.mp4","1"
"AN_WILTY_EP22_lie21.mp4","1"
"AN_WILTY_EP22_lie23.mp4","1"
"AN_WILTY_EP22_lie24.mp4","1"
"AN_WILTY_EP22_lie25.mp4","1"
"AN_WILTY_EP22_lie26.mp4","1"
"AN_WILTY_EP22_lie27.mp4","1"
"AN_WILTY_EP22_lie28.mp4","1"
"AN_WILTY_EP22_lie29.mp4","1"
"AN_WILTY_EP22_lie30.mp4","1"
"AN_WILTY_EP22_lie5.mp4","1"
"AN_WILTY_EP22_lie6.mp4","1"
"AN_WILTY_EP22_lie7.mp4","1"
"AN_WILTY_EP22_lie8.mp4","1"
"AN_WILTY_EP22_lie9.mp4","1"
"AN_WILTY_EP22_truth1.mp4","0"
"AN_WILTY_EP22_truth13.mp4","0"
"AN_WILTY_EP22_truth14.mp4","0"
"AN_WILTY_EP22_truth15.mp4","0"
"AN_WILTY_EP22_truth18.mp4","0"
"AN_WILTY_EP22_truth19.mp4","0"
"AN_WILTY_EP22_truth2.mp4","0"
"AN_WILTY_EP22_truth20.mp4","0"
"AN_WILTY_EP22_truth3.mp4","0"
"AN_WILTY_EP22_truth4.mp4","0"
"AN_WILTY_EP23_truth1.mp4","0"
"AN_WILTY_EP23_truth2.mp4","0"
"AN_WILTY_EP23_truth3.mp4","0"
"AN_WILTY_EP23_truth4.mp4","0"
"AN_WILTY_EP23_truth5.mp4","0"
"AN_WILTY_EP23_truth6.mp4","0"
"AN_WILTY_EP23_truth7.mp4","0"
"AN_WILTY_EP23_truth8.mp4","0"
"AN_WILTY_EP23_truth9.mp4","0"
"AN_WILTY_EP24_lie1.mp4","1"
"AN_WILTY_EP24_lie10.mp4","1"
"AN_WILTY_EP24_lie13.mp4","1"
"AN_WILTY_EP24_lie14.mp4","1"
"AN_WILTY_EP24_lie15.mp4","1"
"AN_WILTY_EP24_lie16.mp4","1"
"AN_WILTY_EP24_lie17.mp4","1"
"AN_WILTY_EP24_lie2.mp4","1"
"AN_WILTY_EP24_lie3.mp4","1"
"AN_WILTY_EP24_lie4.mp4","1"
"AN_WILTY_EP24_lie5.mp4","1"
"AN_WILTY_EP24_lie6.mp4","1"
"AN_WILTY_EP24_lie7.mp4","1"
"AN_WILTY_EP24_lie9.mp4","1"
"AN_WILTY_EP24_truth11.mp4","0"
"AN_WILTY_EP24_truth8.mp4","0"
"AN_WILTY_EP25_lie1.mp4","1"
"AN_WILTY_EP25_lie10.mp4","1"
"AN_WILTY_EP25_lie11.mp4","1"
"AN_WILTY_EP25_lie2.mp4","1"
"AN_WILTY_EP25_lie3.mp4","1"
"AN_WILTY_EP25_lie7.mp4","1"
"AN_WILTY_EP25_lie8.mp4","1"
"AN_WILTY_EP25_lie9.mp4","1"
"AN_WILTY_EP25_truth4.mp4","0"
"AN_WILTY_EP25_truth5.mp4","0"
"AN_WILTY_EP25_truth6.mp4","0"
"AN_WILTY_EP26_lie1.mp4","1"
"AN_WILTY_EP26_lie14.mp4","1"
"AN_WILTY_EP26_lie15.mp4","1"
"AN_WILTY_EP26_lie16.mp4","1"
"AN_WILTY_EP26_lie17.mp4","1"
"AN_WILTY_EP26_lie18.mp4","1"
"AN_WILTY_EP26_truth10.mp4","0"
"AN_WILTY_EP26_truth11.mp4","0"
"AN_WILTY_EP26_truth12.mp4","0"
"AN_WILTY_EP26_truth13.mp4","0"
"AN_WILTY_EP26_truth2.mp4","0"
"AN_WILTY_EP26_truth3.mp4","0"
"AN_WILTY_EP26_truth4.mp4","0"
"AN_WILTY_EP26_truth5.mp4","0"
"AN_WILTY_EP26_truth6.mp4","0"
"AN_WILTY_EP26_truth7.mp4","0"
"AN_WILTY_EP26_truth9.mp4","0"
"AN_WILTY_EP27_lie1.mp4","1"
"AN_WILTY_EP27_lie11.mp4","1"
"AN_WILTY_EP27_lie12.mp4","1"
"AN_WILTY_EP27_lie2.mp4","1"
"AN_WILTY_EP27_lie4.mp4","1"
"AN_WILTY_EP27_truth10.mp4","0"
"AN_WILTY_EP27_truth13.mp4","0"
"AN_WILTY_EP27_truth14.mp4","0"
"AN_WILTY_EP27_truth15.mp4","0"
"AN_WILTY_EP27_truth16.mp4","0"
"AN_WILTY_EP27_truth5.mp4","0"
"AN_WILTY_EP27_truth6.mp4","0"
"AN_WILTY_EP27_truth7.mp4","0"
"AN_WILTY_EP27_truth8.mp4","0"
"AN_WILTY_EP27_truth9.mp4","0"
"AN_WILTY_EP28_lie1.mp4","1"
"AN_WILTY_EP28_lie2.mp4","1"
"AN_WILTY_EP28_lie3.mp4","1"
"AN_WILTY_EP28_lie4.mp4","1"
"AN_WILTY_EP28_lie5.mp4","1"
"AN_WILTY_EP28_lie6.mp4","1"
"AN_WILTY_EP28_truth10.mp4","0"
"AN_WILTY_EP28_truth11.mp4","0"
"AN_WILTY_EP28_truth12.mp4","0"
"AN_WILTY_EP28_truth13.mp4","0"
"AN_WILTY_EP28_truth14.mp4","0"
"AN_WILTY_EP28_truth15.mp4","0"
"AN_WILTY_EP28_truth16.mp4","0"
"AN_WILTY_EP28_truth17.mp4","0"
"AN_WILTY_EP28_truth7.mp4","0"
"AN_WILTY_EP28_truth8.mp4","0"
"AN_WILTY_EP28_truth9.mp4","0"
"BRI_WILTY_EP57_lie_10.mp4","1"
"BRI_WILTY_EP57_lie_11.mp4","1"
"BRI_WILTY_EP57_lie_16.mp4","1"
"BRI_WILTY_EP57_lie_17.mp4","1"
"BRI_WILTY_EP57_lie_18.mp4","1"
"BRI_WILTY_EP57_lie_19.mp4","1"
"BRI_WILTY_EP57_lie_20.mp4","1"
"BRI_WILTY_EP57_lie_21.mp4","1"
"BRI_WILTY_EP57_lie_22.mp4","1"
"BRI_WILTY_EP57_lie_23.mp4","1"
"BRI_WILTY_EP57_truth_1.mp4","0"
"BRI_WILTY_EP57_truth_12.mp4","0"
"BRI_WILTY_EP57_truth_13.mp4","0"
"BRI_WILTY_EP57_truth_14.mp4","0"
"BRI_WILTY_EP57_truth_15.mp4","0"
"BRI_WILTY_EP57_truth_2.mp4","0"
"BRI_WILTY_EP57_truth_24.mp4","0"
"BRI_WILTY_EP57_truth_25.mp4","0"
"BRI_WILTY_EP57_truth_26.mp4","0"
"BRI_WILTY_EP57_truth_27.mp4","0"
"BRI_WILTY_EP57_truth_28.mp4","0"
"BRI_WILTY_EP57_truth_29.mp4","0"
"BRI_WILTY_EP57_truth_3.mp4","0"
"BRI_WILTY_EP57_truth_30.mp4","0"
"BRI_WILTY_EP57_truth_31.mp4","0"
"BRI_WILTY_EP57_truth_32.mp4","0"
"BRI_WILTY_EP57_truth_4.mp4","0"
"BRI_WILTY_EP57_truth_5.mp4","0"
"BRI_WILTY_EP57_truth_6.mp4","0"
"BRI_WILTY_EP57_truth_7.mp4","0"
"BRI_WILTY_EP57_truth_8.mp4","0"
"BRI_WILTY_EP58_lie_1.mp4","1"
"BRI_WILTY_EP58_lie_15.mp4","1"
"BRI_WILTY_EP58_lie_16.mp4","1"
"BRI_WILTY_EP58_lie_17.mp4","1"
"BRI_WILTY_EP58_lie_18.mp4","1"
"BRI_WILTY_EP58_lie_19.mp4","1"
"BRI_WILTY_EP58_lie_2.mp4","1"
"BRI_WILTY_EP58_lie_21.mp4","1"
"BRI_WILTY_EP58_lie_22.mp4","1"
"BRI_WILTY_EP58_lie_23.mp4","1"
"BRI_WILTY_EP58_lie_24.mp4","1"
"BRI_WILTY_EP58_lie_25.mp4","1"
"BRI_WILTY_EP58_lie_26.mp4","1"
"BRI_WILTY_EP58_lie_27.mp4","1"
"BRI_WILTY_EP58_lie_28.mp4","1"
"BRI_WILTY_EP58_lie_3.mp4","1"
"BRI_WILTY_EP58_lie_30.mp4","1"
"BRI_WILTY_EP58_lie_31.mp4","1"
"BRI_WILTY_EP58_lie_32.mp4","1"
"BRI_WILTY_EP58_lie_33.mp4","1"
"BRI_WILTY_EP58_lie_34.mp4","1"
"BRI_WILTY_EP58_lie_4.mp4","1"
"BRI_WILTY_EP58_truth_10.mp4","0"
"BRI_WILTY_EP58_truth_11.mp4","0"
"BRI_WILTY_EP58_truth_12.mp4","0"
"BRI_WILTY_EP58_truth_13.mp4","0"
"BRI_WILTY_EP58_truth_14.mp4","0"
"BRI_WILTY_EP58_truth_20.mp4","0"
"BRI_WILTY_EP58_truth_29.mp4","0"
"BRI_WILTY_EP58_truth_5.mp4","0"
"BRI_WILTY_EP58_truth_6.mp4","0"
"BRI_WILTY_EP58_truth_7.mp4","0"
"BRI_WILTY_EP58_truth_8.mp4","0"
"BRI_WILTY_EP58_truth_9.mp4","0"
"BRI_WILTY_EP59_deception_20.mp4","1"
"BRI_WILTY_EP59_deception_21.mp4","1"
"BRI_WILTY_EP59_deception_22.mp4","1"
"BRI_WILTY_EP59_deception_23.mp4","1"
"BRI_WILTY_EP59_deception_24.mp4","1"
"BRI_WILTY_EP59_deception_25.mp4","1"
"BRI_WILTY_EP59_deception_26.mp4","1"
"BRI_WILTY_EP59_lie_10.mp4","1"
"BRI_WILTY_EP59_lie_11.mp4","1"
"BRI_WILTY_EP59_lie_13.mp4","1"
"BRI_WILTY_EP59_lie_14.mp4","1"
"BRI_WILTY_EP59_lie_15.mp4","1"
"BRI_WILTY_EP59_lie_16.mp4","1"
"BRI_WILTY_EP59_truth_1.mp4","0"
"BRI_WILTY_EP59_truth_12.mp4","0"
"BRI_WILTY_EP59_truth_17.mp4","0"
"BRI_WILTY_EP59_truth_18.mp4","0"
"BRI_WILTY_EP59_truth_19.mp4","0"
"BRI_WILTY_EP59_truth_2.mp4","0"
"BRI_WILTY_EP59_truth_3.mp4","0"
"BRI_WILTY_EP59_truth_4.mp4","0"
"BRI_WILTY_EP59_truth_5.mp4","0"
"BRI_WILTY_EP59_truth_6.mp4","0"
"BRI_WILTY_EP59_truth_7.mp4","0"
"BRI_WILTY_EP59_truth_8.mp4","0"
"BRI_WILTY_EP59_truth_9.mp4","0"
"BRI_WILTY_EP60_lie_13.mp4","1"
"BRI_WILTY_EP60_lie_14.mp4","1"
"BRI_WILTY_EP60_lie_15.mp4","1"
"BRI_WILTY_EP60_lie_16.mp4","1"
"BRI_WILTY_EP60_lie_17.mp4","1"
"BRI_WILTY_EP60_lie_18.mp4","1"
"BRI_WILTY_EP60_lie_19.mp4","1"
"BRI_WILTY_EP60_lie_20.mp4","1"
"BRI_WILTY_EP60_lie_21.mp4","1"
"BRI_WILTY_EP60_lie_22.mp4","1"
"BRI_WILTY_EP60_lie_23.mp4","1"
"BRI_WILTY_EP60_lie_24.mp4","1"
"BRI_WILTY_EP60_lie_8.mp4","1"
"BRI_WILTY_EP60_lie_9.mp4","1"
"BRI_WILTY_EP60_truth_1.mp4","0"
"BRI_WILTY_EP60_truth_10.mp4","0"
"BRI_WILTY_EP60_truth_11.mp4","0"
"BRI_WILTY_EP60_truth_12.mp4","0"
"BRI_WILTY_EP60_truth_2.mp4","0"
"BRI_WILTY_EP60_truth_3.mp4","0"
"BRI_WILTY_EP60_truth_4.mp4","0"
"BRI_WILTY_EP60_truth_5.mp4","0"
"BRI_WILTY_EP60_truth_6.mp4","0"
"BRI_WILTY_EP60_truth_7.mp4","0"
"BRI_WILTY_EP61_lie_1.mp4","1"
"BRI_WILTY_EP61_lie_18.mp4","1"
"BRI_WILTY_EP61_lie_2.mp4","1"
"BRI_WILTY_EP61_lie_23.mp4","1"
"BRI_WILTY_EP61_lie_24.mp4","1"
"BRI_WILTY_EP61_lie_25.mp4","1"
"BRI_WILTY_EP61_lie_26.mp4","1"
"BRI_WILTY_EP61_lie_27.mp4","1"
"BRI_WILTY_EP61_lie_28.mp4","1"
"BRI_WILTY_EP61_lie_29.mp4","1"
"BRI_WILTY_EP61_lie_3.mp4","1"
"BRI_WILTY_EP61_lie_30.mp4","1"
"BRI_WILTY_EP61_lie_32.mp4","1"
"BRI_WILTY_EP61_lie_36.mp4","1"
"BRI_WILTY_EP61_lie_37.mp4","1"
"BRI_WILTY_EP61_lie_4.mp4","1"
"BRI_WILTY_EP61_lie_5.mp4","1"
"BRI_WILTY_EP61_lie_6.mp4","1"
"BRI_WILTY_EP61_lie_7.mp4","1"
"BRI_WILTY_EP61_lie_8.mp4","1"
"BRI_WILTY_EP61_truth_10.mp4","0"
"BRI_WILTY_EP61_truth_11.mp4","0"
"BRI_WILTY_EP61_truth_12.mp4","0"
"BRI_WILTY_EP61_truth_13.mp4","0"
"BRI_WILTY_EP61_truth_14.mp4","0"
"BRI_WILTY_EP61_truth_15.mp4","0"
"BRI_WILTY_EP61_truth_16.mp4","0"
"BRI_WILTY_EP61_truth_17.mp4","0"
"BRI_WILTY_EP61_truth_19.mp4","0"
"BRI_WILTY_EP61_truth_20.mp4","0"
"BRI_WILTY_EP61_truth_21.mp4","0"
"BRI_WILTY_EP61_truth_33.mp4","0"
"BRI_WILTY_EP61_truth_34.mp4","0"
"BRI_WILTY_EP61_truth_35.mp4","0"
"BRI_WILTY_EP61_truth_9.mp4","0"
"BRI_WILTY_EP62_lie_14.mp4","1"
"BRI_WILTY_EP62_lie_15.mp4","1"
"BRI_WILTY_EP62_lie_17.mp4","1"
"BRI_WILTY_EP62_lie_18.mp4","1"
"BRI_WILTY_EP62_lie_24.mp4","1"
"BRI_WILTY_EP62_lie_25.mp4","1"
"BRI_WILTY_EP62_lie_26.mp4","1"
"BRI_WILTY_EP62_lie_27.mp4","1"
"BRI_WILTY_EP62_lie_28.mp4","1"
"BRI_WILTY_EP62_lie_29.mp4","1"
"BRI_WILTY_EP62_lie_30.mp4","1"
"BRI_WILTY_EP62_truth_1.mp4","0"
"BRI_WILTY_EP62_truth_10.mp4","0"
"BRI_WILTY_EP62_truth_11.mp4","0"
"BRI_WILTY_EP62_truth_12.mp4","0"
"BRI_WILTY_EP62_truth_13.mp4","0"
"BRI_WILTY_EP62_truth_19.mp4","0"
"BRI_WILTY_EP62_truth_2.mp4","0"
"BRI_WILTY_EP62_truth_20.mp4","0"
"BRI_WILTY_EP62_truth_21.mp4","0"
"BRI_WILTY_EP62_truth_22.mp4","0"
"BRI_WILTY_EP62_truth_23.mp4","0"
"BRI_WILTY_EP62_truth_3.mp4","0"
"BRI_WILTY_EP62_truth_31.mp4","0"
"BRI_WILTY_EP62_truth_4.mp4","0"
"BRI_WILTY_EP62_truth_5.mp4","0"
"BRI_WILTY_EP62_truth_6.mp4","0"
"BRI_WILTY_EP62_truth_7.mp4","0"
"BRI_WILTY_EP62_truth_8.mp4","0"
"BRI_WILTY_EP62_truth_9.mp4","0"
"BRI_WILTY_EP63_lie_25.mp4","1"
"BRI_WILTY_EP63_lie_27.mp4","1"
"BRI_WILTY_EP63_lie_29.mp4","1"
"BRI_WILTY_EP63_lie_30.mp4","1"
"BRI_WILTY_EP63_truth_1.mp4","0"
"BRI_WILTY_EP63_truth_10.mp4","0"
"BRI_WILTY_EP63_truth_11.mp4","0"
"BRI_WILTY_EP63_truth_12.mp4","0"
"BRI_WILTY_EP63_truth_13.mp4","0"
"BRI_WILTY_EP63_truth_14.mp4","0"
"BRI_WILTY_EP63_truth_15.mp4","0"
"BRI_WILTY_EP63_truth_16.mp4","0"
"BRI_WILTY_EP63_truth_17.mp4","0"
"BRI_WILTY_EP63_truth_19.mp4","0"
"BRI_WILTY_EP63_truth_2.mp4","0"
"BRI_WILTY_EP63_truth_20.mp4","0"
"BRI_WILTY_EP63_truth_21.mp4","0"
"BRI_WILTY_EP63_truth_22.mp4","0"
"BRI_WILTY_EP63_truth_23.mp4","0"
"BRI_WILTY_EP63_truth_24.mp4","0"
"BRI_WILTY_EP63_truth_26.mp4","0"
"BRI_WILTY_EP63_truth_3.mp4","0"
"BRI_WILTY_EP63_truth_31.mp4","0"
"BRI_WILTY_EP63_truth_4.mp4","0"
"BRI_WILTY_EP63_truth_5.mp4","0"
"BRI_WILTY_EP63_truth_6.mp4","0"
"BRI_WILTY_EP63_truth_7.mp4","0"
"BRI_WILTY_EP63_truth_8.mp4","0"
"BRI_WILTY_EP63_truth_9.mp4","0"
"BRI_WILTY_EP64_lie_10.mp4","1"
"BRI_WILTY_EP64_lie_11.mp4","1"
"BRI_WILTY_EP64_lie_13.mp4","1"
"BRI_WILTY_EP64_lie_14.mp4","1"
"BRI_WILTY_EP64_lie_15.mp4","1"
"BRI_WILTY_EP64_lie_21.mp4","1"
"BRI_WILTY_EP64_lie_22.mp4","1"
"BRI_WILTY_EP64_lie_23.mp4","1"
"BRI_WILTY_EP64_lie_24.mp4","1"
"BRI_WILTY_EP64_truth_1.mp4","0"
"BRI_WILTY_EP64_truth_12.mp4","0"
"BRI_WILTY_EP64_truth_16.mp4","0"
"BRI_WILTY_EP64_truth_17.mp4","0"
"BRI_WILTY_EP64_truth_18.mp4","0"
"BRI_WILTY_EP64_truth_19.mp4","0"
"BRI_WILTY_EP64_truth_2.mp4","0"
"BRI_WILTY_EP64_truth_20.mp4","0"
"BRI_WILTY_EP64_truth_3.mp4","0"
"BRI_WILTY_EP64_truth_4.mp4","0"
"BRI_WILTY_EP64_truth_5.mp4","0"
"BRI_WILTY_EP64_truth_6.mp4","0"
"BRI_WILTY_EP64_truth_7.mp4","0"
"BRI_WILTY_EP64_truth_8.mp4","0"
"BRI_WILTY_EP64_truth_9.mp4","0"
"BRI_WILTY_EP65_lie_10.mp4","1"
"BRI_WILTY_EP65_lie_11.mp4","1"
"BRI_WILTY_EP65_lie_12.mp4","1"
"BRI_WILTY_EP65_lie_15.mp4","1"
"BRI_WILTY_EP65_lie_17.mp4","1"
"BRI_WILTY_EP65_lie_18.mp4","1"
"BRI_WILTY_EP65_lie_8.mp4","1"
"BRI_WILTY_EP65_lie_9.mp4","1"
"BRI_WILTY_EP65_truth_1.mp4","0"
"BRI_WILTY_EP65_truth_13.mp4","0"
"BRI_WILTY_EP65_truth_14.mp4","0"
"BRI_WILTY_EP65_truth_16.mp4","0"
"BRI_WILTY_EP65_truth_2.mp4","0"
"BRI_WILTY_EP65_truth_3.mp4","0"
"BRI_WILTY_EP65_truth_4.mp4","0"
"BRI_WILTY_EP65_truth_5.mp4","0"
"BRI_WILTY_EP65_truth_6.mp4","0"
"BRI_WILTY_EP65_truth_7.mp4","0"
"BRI_WILTY_EP66_lie_10.mp4","1"
"BRI_WILTY_EP66_lie_11.mp4","1"
"BRI_WILTY_EP66_lie_12.mp4","1"
"BRI_WILTY_EP66_truth_1.mp4","0"
"BRI_WILTY_EP66_truth_13.mp4","0"
"BRI_WILTY_EP66_truth_14.mp4","0"
"BRI_WILTY_EP66_truth_15.mp4","0"
"BRI_WILTY_EP66_truth_16.mp4","0"
"BRI_WILTY_EP66_truth_17.mp4","0"
"BRI_WILTY_EP66_truth_18.mp4","0"
"BRI_WILTY_EP66_truth_19.mp4","0"
"BRI_WILTY_EP66_truth_2.mp4","0"
"BRI_WILTY_EP66_truth_3.mp4","0"
"BRI_WILTY_EP66_truth_4.mp4","0"
"BRI_WILTY_EP66_truth_5.mp4","0"
"BRI_WILTY_EP66_truth_7.mp4","0"
"BRI_WILTY_EP66_truth_8.mp4","0"
"BRI_WILTY_EP66_truth_9.mp4","0"
"LS_WILTY_EP1_lie1.mp4","1"
"LS_WILTY_EP1_lie2.mp4","1"
"LS_WILTY_EP1_lie3.mp4","1"
"LS_WILTY_EP1_lie4.mp4","1"
"LS_WILTY_EP1_lie5.mp4","1"
"LS_WILTY_EP1_lie6.mp4","1"
"LS_WILTY_EP1_lie7.mp4","1"
"LS_WILTY_EP1_lie8.mp4","1"
"LS_WILTY_EP1_lie9.mp4","1"
"LS_WILTY_EP1_truth1.mp4","0"
"LS_WILTY_EP1_truth2.mp4","0"
"LS_WILTY_EP1_truth3.mp4","0"
"LS_WILTY_EP1_truth4.mp4","0"
"LS_WILTY_EP1_truth5.mp4","0"
"LS_WILTY_EP1_truth6.mp4","0"
"LS_WILTY_EP1_truth7.mp4","0"
"LS_WILTY_EP1_truth8.mp4","0"
"LS_WILTY_EP10_lie1.mp4","1"
"LS_WILTY_EP10_lie10.mp4","1"
"LS_WILTY_EP10_lie11.mp4","1"
"LS_WILTY_EP10_lie12.mp4","1"
"LS_WILTY_EP10_lie13.mp4","1"
"LS_WILTY_EP10_lie14.mp4","1"
"LS_WILTY_EP10_lie15.mp4","1"
"LS_WILTY_EP10_lie3.mp4","1"
"LS_WILTY_EP10_lie4.mp4","1"
